"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"YBR015C" 2141.13474601955 0.0510913441492 0.0720399822309694 0.709208172558881 0.478195302665864 0.799308414541218
"YBR016W" 3798.08670204437 0.0328101480907113 0.0787514734960338 0.416629005581257 0.676949790006203 0.894381462335654
"YBR017C" 1574.81945323533 0.034299218493613 0.0800021795991644 0.428728550465283 0.668120780792263 0.891259519505723
"YBR018C" 12.5547990462108 -0.0426573544079028 0.44098734802654 -0.0967314699589422 0.922939647599145 0.980385148412324
"YBR019C" 35.7386446707598 -0.453534006861256 0.227613395622687 -1.99256289648732 0.0463093314820254 0.368866223555814
"YBR022W" 271.248939709313 0.106273312301194 0.135068643950832 0.786809648728537 0.431393304363169 0.768670748640196
"YBR023C" 650.423779647592 0.132162339754416 0.106071169233891 1.24597796657631 0.212772484343624 0.616692866681045
"YBR024W" 598.119084680232 0.172304359061876 0.0998686962245277 1.72530898645654 0.0844718033127472 0.45670933228948
"YBR025C" 21010.4727959254 0.0987097814905966 0.079837895734398 1.23637754455579 0.216318259048558 0.621406940398362
"YBR026C" 122.446177125274 0.166510354946549 0.153592933445504 1.08410166542999 0.278319724511889 0.662084831876974
"YBR028C" 94.0061149537052 -0.170653356583706 0.181441521005482 -0.940541920272757 0.346939657491848 0.714646026981218
"YBR029C" 956.96463995585 -0.184716482566656 0.121828886933855 -1.51619609450216 0.129469775322753 0.524312906332801
"YBR030W" 707.591166204414 0.0594815674237651 0.0846590736079274 0.702601208456825 0.482304309193512 0.802479721221612
"YBR031W" 28784.4287477301 0.103136171186979 0.180755225251645 0.570584728841969 0.568281172665089 0.847877358186134
"YBR032W" 5.99864146400496 -1.37908137832578 0.646880538936743 -2.13189498727622 0.0330154804043986 NA
"YBR033W" 82.2539649219069 -0.0761310491126427 0.16561745626139 -0.459680101549725 0.645745854287889 0.878878630563932
"YBR034C" 7627.24792985624 -0.0640692326055815 0.1453957343204 -0.440654142331274 0.659463400017648 0.886014561642672
"YBR035C" 1092.77129334514 -0.102358837218351 0.123636725255223 -0.827899938364202 0.407727169863927 0.752770954279898
"YBR036C" 718.517110708315 0.0507346359723735 0.135936670809213 0.373222587182376 0.708982786612588 0.905419123853736
"YBR037C" 264.491106243455 0.352566091572169 0.144611525005508 2.43802208405409 0.0147678717759145 0.276021183904369
"YBR038W" 836.517159260447 0.0639131056676468 0.10081423827065 0.633969038143828 0.526101028454055 0.826613526967997
"YBR039W" 2785.33055926411 -0.126154079291832 0.136840934708608 -0.921903080832267 0.356579132017652 0.7208774887539
"YBR041W" 836.256715292634 -0.167222886308871 0.123790228521287 -1.35085691581962 0.176741271816137 0.581080769245341
