"Gene_Name" "Gene_ID"
"5855" "ULP2" "YIL031W"
"5856" "CKA1-CAP2" "YIL035C-YIL034C"
"5857" "CAP2-BCY1" "YIL034C-YIL033C"
"5858" "YIL030W-A" "YIL030W-A"
"5859" "SSM4" "YIL030C"
"5860" "BCY1-YIL032C" "YIL033C-YIL032C"
"5861" "YIL032C-ULP2" "YIL032C-YIL031W"
"5862" "YIL029W-A" "YIL029W-A"
"5863" "tK(CUU)I" "tK(CUU)I"
"5864" "YIL029C" "YIL029C"
"5865" "YIL030W-A-SSM4" "YIL030W-A-YIL030C"
"5866" "YIL028W" "YIL028W"
"5867" "EMC5" "YIL027C"
"5868" "IRR1" "YIL026C"
"5869" "YIL029W-A-tK(CUU)I" "YIL029W-A-tK(CUU)I"
"5870" "tK(CUU)I-YIL029C" "tK(CUU)I-YIL029C"
"5871" "YIL029C-YIL028W" "YIL029C-YIL028W"
"5872" "YIL028W-EMC5" "YIL028W-YIL027C"
"5873" "YIL025C" "YIL025C"
"5874" "YIL024C" "YIL024C"
"5875" "EMC5-IRR1" "YIL027C-YIL026C"
"5876" "YKE4" "YIL023C"
"5877" "TIM44" "YIL022W"
"5878" "RPB3" "YIL021W"
"5879" "IRR1-YIL025C" "YIL026C-YIL025C"
"5880" "YIL021C-A" "YIL021C-A"
"5881" "YIL020C-A" "YIL020C-A"
"5882" "HIS6" "YIL020C"
"5883" "YIL024C-YKE4" "YIL024C-YIL023C"
"5884" "FAF1" "YIL019W"
"5885" "YKE4-TIM44" "YIL023C-YIL022W"
"5886" "RPL2B" "YIL018W"
"5887" "TIM44-RPB3" "YIL022W-YIL021W"
"5888" "VID28" "YIL017C"
"5889" "HIS6-FAF1" "YIL020C-YIL019W"
"5890" "FAF1-RPL2B" "YIL019W-YIL018W"
"5891" "SNL1" "YIL016W"
"5892" "BAR1" "YIL015W"
"5893" "RPL2B-VID28" "YIL018W-YIL017C"
"5894" "tD(GUC)I1" "tD(GUC)I1"
"5895" "YIL014C-A" "YIL014C-A"
"5896" "tT(AGU)I2" "tT(AGU)I2"
"5897" "MNT3" "YIL014W"
"5898" "VID28-SNL1" "YIL017C-YIL016W"
"5899" "SNL1-BAR1" "YIL016W-YIL015W"
"5900" "PDR11" "YIL013C"
"5901" "BAR1-tD(GUC)I1" "YIL015W-tD(GUC)I1"
"5902" "tD(GUC)I1-YIL014C-A" "tD(GUC)I1-YIL014C-A"
"5903" "tT(AGU)I2-MNT3" "tT(AGU)I2-YIL014W"
"5904" "YIL012W" "YIL012W"
"5905" "MNT3-PDR11" "YIL014W-YIL013C"
"5906" "TIR3" "YIL011W"
"5907" "DOT5" "YIL010W"
"5908" "EST3" "YIL009C-A"
"5909" "tD(GUC)I2" "tD(GUC)I2"
"5910" "PDR11-YIL012W" "YIL013C-YIL012W"
"5911" "YIL012W-TIR3" "YIL012W-YIL011W"
"5912" "FAA3" "YIL009W"
"5913" "TIR3-DOT5" "YIL011W-YIL010W"
"5914" "DOT5-EST3" "YIL010W-YIL009C-A"
"5915" "EST3-tD(GUC)I2" "YIL009C-A-tD(GUC)I2"
"5916" "tD(GUC)I2-FAA3" "tD(GUC)I2-YIL009W"
"5917" "URM1" "YIL008W"
"5918" "NAS2" "YIL007C"
"5919" "YIA6" "YIL006W"
"5920" "EPS1" "YIL005W"
"5921" "FAA3-URM1" "YIL009W-YIL008W"
"5922" "BET1" "YIL004C"
"5923" "NAS2-YIA6" "YIL007C-YIL006W"
"5924" "CFD1" "YIL003W"
"5925" "YIA6-EPS1" "YIL006W-YIL005W"
"5926" "YIL002W-A" "YIL002W-A"
"5927" "INP51" "YIL002C"
"5928" "BET1-CFD1" "YIL004C-YIL003W"
"5929" "YIL001W" "YIL001W"
"5930" "CFD1-YIL002W-A" "YIL003W-YIL002W-A"
"5931" "YIL002W-A-INP51" "YIL002W-A-YIL002C"
"5932" "SGN1" "YIR001C"
"5933" "MPH1" "YIR002C"
"5934" "INP51-YIL001W" "YIL002C-YIL001W"
"5935" "YIL001W-SGN1" "YIL001W-YIR001C"
"5936" "AIM21" "YIR003W"
"5937" "SGN1-MPH1" "YIR001C-YIR002C"
"5938" "DJP1" "YIR004W"
"5939" "IST3" "YIR005W"
"5940" "MPH1-AIM21" "YIR002C-YIR003W"
"5941" "PAN1" "YIR006C"
"5942" "AIM21-DJP1" "YIR003W-YIR004W"
"5943" "DJP1-IST3" "YIR004W-YIR005W"
"5944" "tE(UUC)I" "tE(UUC)I"
"5945" "YIR007W" "YIR007W"
"5946" "PRI1" "YIR008C"
"5947" "MSL1" "YIR009W"
"5948" "PAN1-tE(UUC)I" "YIR006C-tE(UUC)I"
"5949" "DSN1" "YIR010W"
"5950" "tE(UUC)I-YIR007W" "tE(UUC)I-YIR007W"
"5951" "STS1" "YIR011C"
"5952" "YIR007W-PRI1" "YIR007W-YIR008C"
"5953" "SQT1" "YIR012W"
"5954" "PRI1-MSL1" "YIR008C-YIR009W"
"5955" "MSL1-DSN1" "YIR009W-YIR010W"
"5956" "GAT4" "YIR013C"
"5957" "YIR014W" "YIR014W"
"5958" "RPR2" "YIR015W"
"5959" "YIR016W" "YIR016W"
"5960" "STS1-SQT1" "YIR011C-YIR012W"
"5961" "YIR017W-A" "YIR017W-A"
"5962" "MET28" "YIR017C"
"5963" "YAP5" "YIR018W"
"5964" "SQT1-GAT4" "YIR012W-YIR013C"
"5965" "YIR018C-A" "YIR018C-A"
"5966" "GAT4-YIR014W" "YIR013C-YIR014W"
"5967" "RPR2-YIR016W" "YIR015W-YIR016W"
"5968" "YIR016W-MET28" "YIR016W-YIR017C"
"5969" "YIR017W-A-YAP5" "YIR017W-A-YIR018W"
"5970" "FLO11" "YIR019C"
"5971" "YAP5-YIR018C-A" "YIR018W-YIR018C-A"
"5972" "YIR018C-A-FLO11" "YIR018C-A-YIR019C"
"5973" "ICR1" "ICR1"
"5974" "YIR020C" "YIR020C"
"5975" "YIR020W-A" "YIR020W-A"
"5976" "PWR1" "PWR1"
"5977" "MRS1" "YIR021W"
"5978" "YIR020C-B" "YIR020C-B"
"5979" "YIR021W-A" "YIR021W-A"
"5980" "SEC11" "YIR022W"
"5981" "FLO11-ICR1" "YIR019C-ICR1"
"5982" "DAL81" "YIR023W"
"5983" "ICR1-YIR020C-B" "ICR1-YIR020C-B"
"5984" "YIR023C-A" "YIR023C-A"
"5985" "INA22" "YIR024C"
"5986" "MRS1-YIR021W-A" "YIR021W-YIR021W-A"
"5987" "MND2" "YIR025W"
"5988" "SEC11-DAL81" "YIR022W-YIR023W"
"5989" "YVH1" "YIR026C"
"5990" "DAL1" "YIR027C"
"5991" "YIR023C-A-INA22" "YIR023C-A-YIR024C"
"5992" "DAL4" "YIR028W"
"5993" "INA22-MND2" "YIR024C-YIR025W"
"5994" "MND2-YVH1" "YIR025W-YIR026C"
"5995" "DAL2" "YIR029W"
"5996" "YVH1-DAL1" "YIR026C-YIR027C"
"5997" "DCG1" "YIR030C"
"5998" "DAL1-DAL4" "YIR027C-YIR028W"
"5999" "YIR030W-A" "YIR030W-A"
"6000" "DAL7" "YIR031C"
"6001" "DAL3" "YIR032C"
"6002" "DAL4-DAL2" "YIR028W-YIR029W"
"6003" "MGA2" "YIR033W"
"6004" "DAL2-DCG1" "YIR029W-YIR030C"
"6005" "LYS1" "YIR034C"
"6006" "DAL7-DAL3" "YIR031C-YIR032C"
"6007" "DAL3-MGA2" "YIR032C-YIR033W"
"6008" "YIR035C" "YIR035C"
"6009" "IRC24" "YIR036C"
"6010" "YIR036W-A" "YIR036W-A"
"6011" "HYR1" "YIR037W"
"6012" "GTT1" "YIR038C"
"6013" "MGA2-LYS1" "YIR033W-YIR034C"
"6014" "LYS1-YIR035C" "YIR034C-YIR035C"
"6015" "YIR036W-A-HYR1" "YIR036W-A-YIR037W"
"6016" "GTT1-YPS6" "YIR038C-YIR039C"
"6017" "YPS6" "YIR039C"
"6018" "YIR040C" "YIR040C"
"6019" "PAU15" "YIR041W"
"6020" "YIR042C" "YIR042C"
"6021" "YIR043C" "YIR043C"
"6022" "YPS6-YIR040C" "YIR039C-YIR040C"
"6023" "YIR044C" "YIR044C"
"6024" "YIR040C-PAU15" "YIR040C-YIR041W"
"6025" "YIR043C-YIR044C" "YIR043C-YIR044C"
"6026" "YIR044C-CHR_END" "YIR044C-CHR_END"
"6027" "IMA4" "YJL221C"
"6028" "HXT9" "YJL219W"
"6029" "YJL218W" "YJL218W"
"6030" "REE1" "YJL217W"
"6031" "VTH2" "YJL222W"
"6032" "YJL220W" "YJL220W"
"6033" "YJL220W-HXT9" "YJL220W-YJL219W"
"6034" "IMA5" "YJL216C"
"6035" "HXT9-YJL218W" "YJL219W-YJL218W"
"6036" "YJL215C" "YJL215C"
"6037" "HXT8" "YJL214W"
"6038" "YJL218W-REE1" "YJL218W-YJL217W"
"6039" "REE1-IMA5" "YJL217W-YJL216C"
"6040" "IMA5-YJL215C" "YJL216C-YJL215C"
"6041" "YJL215C-HXT8" "YJL215C-YJL214W"
"6042" "YJL213W" "YJL213W"
"6043" "HXT8-YJL213W" "YJL214W-YJL213W"
"6044" "OPT1" "YJL212C"
"6045" "YJL211C" "YJL211C"
"6046" "PEX2" "YJL210W"
"6047" "CBP1" "YJL209W"
"6048" "YJL213W-OPT1" "YJL213W-YJL212C"
"6049" "NUC1" "YJL208C"
"6050" "OPT1-YJL211C" "YJL212C-YJL211C"
"6051" "LAA1" "YJL207C"
"6052" "PEX2-CBP1" "YJL210W-YJL209W"
"6053" "CBP1-NUC1" "YJL209W-YJL208C"
"6054" "NUC1-LAA1" "YJL208C-YJL207C"
"6055" "YJL206C" "YJL206C"
"6056" "NCE101" "YJL205C"
"6057" "RCY1" "YJL204C"
"6058" "LAA1-YJL206C" "YJL207C-YJL206C"
"6059" "PRP21" "YJL203W"
"6060" "YJL202C" "YJL202C"
"6061" "ECM25" "YJL201W"
"6062" "YJL206C-NCE101" "YJL206C-YJL205C"
"6063" "NCE101-RCY1" "YJL205C-YJL204C"
"6064" "ACO2" "YJL200C"
"6065" "RCY1-PRP21" "YJL204C-YJL203W"
"6066" "tT(AGU)J" "tT(AGU)J"
"6067" "YJL202C-ECM25" "YJL202C-YJL201W"
"6068" "MBB1" "YJL199C"
"6069" "PHO90" "YJL198W"
"6070" "ECM25-ACO2" "YJL201W-YJL200C"
"6071" "UBP12" "YJL197W"
"6072" "ACO2-tT(AGU)J" "YJL200C-tT(AGU)J"
"6073" "tT(AGU)J-MBB1" "tT(AGU)J-YJL199C"
"6074" "MBB1-PHO90" "YJL199C-YJL198W"
"6075" "YJL197C-A" "YJL197C-A"
"6076" "ELO1" "YJL196C"
"6077" "PHO90-UBP12" "YJL198W-YJL197W"
"6078" "CDC6" "YJL194W"
"6079" "YJL195C" "YJL195C"
"6080" "YJL193W" "YJL193W"
"6081" "UBP12-ELO1" "YJL197W-YJL196C"
"6082" "SOP4" "YJL192C"
"6083" "RPS14B" "YJL191W"
"6084" "ELO1-YJL195C" "YJL196C-YJL195C"
"6085" "RPS22A" "YJL190C"
"6086" "RPL39" "YJL189W"
"6087" "CDC6-YJL193W" "YJL194W-YJL193W"
"6088" "BUD19" "YJL188C"
"6089" "SWE1" "YJL187C"
"6090" "YJL193W-SOP4" "YJL193W-YJL192C"
"6091" "SOP4-RPS14B" "YJL192C-YJL191W"
"6092" "RPS14B-RPS22A" "YJL191W-YJL190C"
"6093" "MNN5" "YJL186W"
"6094" "RPS22A-RPL39" "YJL190C-YJL189W"
"6095" "BUD19-SWE1" "YJL188C-YJL187C"
"6096" "ATG36" "YJL185C"
"6097" "GON7" "YJL184W"
"6098" "MNN11" "YJL183W"
"6099" "SWE1-MNN5" "YJL187C-YJL186W"
"6100" "YJL182C" "YJL182C"
"6101" "YJL181W" "YJL181W"
"6102" "MNN5-ATG36" "YJL186W-YJL185C"
"6103" "ATP12" "YJL180C"
"6104" "ATG36-GON7" "YJL185C-YJL184W"
"6105" "PFD1" "YJL179W"
"6106" "GON7-MNN11" "YJL184W-YJL183W"
"6107" "ATG27" "YJL178C"
"6108" "MNN11-YJL182C" "YJL183W-YJL182C"
"6109" "RPL17B" "YJL177W"
"6110" "SWI3" "YJL176C"
"6111" "ATP12-PFD1" "YJL180C-YJL179W"
"6112" "YJL175W" "YJL175W"
"6113" "PFD1-ATG27" "YJL179W-YJL178C"
"6114" "KRE9" "YJL174W"
"6115" "ATG27-RPL17B" "YJL178C-YJL177W"
"6116" "RFA3" "YJL173C"
"6117" "RPL17B-SWI3" "YJL177W-YJL176C"
"6118" "CPS1" "YJL172W"
"6119" "YJL171C" "YJL171C"
"6120" "YJL175W-KRE9" "YJL175W-YJL174W"
"6121" "KRE9-RFA3" "YJL174W-YJL173C"
"6122" "ASG7" "YJL170C"
"6123" "RFA3-CPS1" "YJL173C-YJL172W"
"6124" "YJL169W" "YJL169W"
"6125" "SET2" "YJL168C"
"6126" "ERG20" "YJL167W"
"6127" "YJL171C-ASG7" "YJL171C-YJL170C"
"6128" "QCR8" "YJL166W"
"6129" "HAL5" "YJL165C"
"6130" "ASG7-YJL169W" "YJL170C-YJL169W"
"6131" "SET2-ERG20" "YJL168C-YJL167W"
"6132" "TPK1" "YJL164C"
"6133" "ERG20-QCR8" "YJL167W-YJL166W"
"6134" "YJL163C" "YJL163C"
"6135" "QCR8-HAL5" "YJL166W-YJL165C"
"6136" "JJJ2" "YJL162C"
"6137" "HAL5-TPK1" "YJL165C-YJL164C"
"6138" "tE(UUC)J" "tE(UUC)J"
"6139" "TPK1-YJL163C" "YJL164C-YJL163C"
"6140" "FMP33" "YJL161W"
"6141" "YJL160C" "YJL160C"
"6142" "YJL163C-JJJ2" "YJL163C-YJL162C"
"6143" "HSP150" "YJL159W"
"6144" "JJJ2-tE(UUC)J" "YJL162C-tE(UUC)J"
"6145" "tE(UUC)J-FMP33" "tE(UUC)J-YJL161W"
"6146" "CIS3" "YJL158C"
"6147" "FMP33-YJL160C" "YJL161W-YJL160C"
"6148" "YJL160C-HSP150" "YJL160C-YJL159W"
"6149" "FAR1" "YJL157C"
"6150" "YJL156W-A" "YJL156W-A"
"6151" "SSY5" "YJL156C"
"6152" "HSP150-CIS3" "YJL159W-YJL158C"
"6153" "CIS3-FAR1" "YJL158C-YJL157C"
"6154" "FBP26" "YJL155C"
"6155" "VPS35" "YJL154C"
"6156" "FAR1-YJL156W-A" "YJL157C-YJL156W-A"
"6157" "YJL156W-A-SSY5" "YJL156W-A-YJL156C"
"6158" "SSY5-FBP26" "YJL156C-YJL155C"
"6159" "INO1" "YJL153C"
"6160" "FBP26-VPS35" "YJL155C-YJL154C"
"6161" "YJL152W" "YJL152W"
"6162" "SNA3" "YJL151C"
"6163" "YJL150W" "YJL150W"
"6164" "DAS1" "YJL149W"
"6165" "VPS35-INO1" "YJL154C-YJL153C"
"6166" "SNR128" "snR128"
"6167" "SNR190" "snR190"
"6168" "RPA34" "YJL148W"
"6169" "INO1-YJL152W" "YJL153C-YJL152W"
"6170" "YJL147C" "YJL147C"
"6171" "SNA3-YJL150W" "YJL151C-YJL150W"
"6172" "IDS2" "YJL146W"
"6173" "DAS1-SNR128" "YJL149W-snR128"
"6174" "SNR128-SNR190" "snR128-snR190"
"6175" "SNR190-RPA34" "snR190-YJL148W"
"6176" "SFH5" "YJL145W"
"6177" "RPA34-YJL147C" "YJL148W-YJL147C"
"6178" "YJL144W" "YJL144W"
"6179" "TIM17" "YJL143W"
"6180" "YJL147C-IDS2" "YJL147C-YJL146W"
"6181" "IRC9" "YJL142C"
"6182" "YAK1" "YJL141C"
"6183" "IDS2-SFH5" "YJL146W-YJL145W"
"6184" "RPB4" "YJL140W"
"6185" "SFH5-YJL144W" "YJL145W-YJL144W"
"6186" "YUR1" "YJL139C"
"6187" "YJL144W-TIM17" "YJL144W-YJL143W"
"6188" "TIM17-IRC9" "YJL143W-YJL142C"
"6189" "TIF2" "YJL138C"
"6190" "GLG2" "YJL137C"
"6191" "YAK1-RPB4" "YJL141C-YJL140W"
"6192" "YJL136W-A" "YJL136W-A"
"6193" "RPS21B" "YJL136C"
"6194" "RPB4-YUR1" "YJL140W-YJL139C"
"6195" "YJL135W" "YJL135W"
"6196" "YUR1-TIF2" "YJL139C-YJL138C"
"6197" "LCB3" "YJL134W"
"6198" "YJL133C-A" "YJL133C-A"
"6199" "TIF2-GLG2" "YJL138C-YJL137C"
"6200" "MRS3" "YJL133W"
"6201" "GLG2-YJL136W-A" "YJL137C-YJL136W-A"
"6202" "YJL136W-A-RPS21B" "YJL136W-A-YJL136C"
"6203" "YJL132W" "YJL132W"
"6204" "RPS21B-YJL135W" "YJL136C-YJL135W"
"6205" "AIM23" "YJL131C"
"6206" "YJL133C-A-MRS3" "YJL133C-A-YJL133W"
"6207" "URA2" "YJL130C"
"6208" "MRS3-YJL132W" "YJL133W-YJL132W"
"6209" "AIM23-URA2" "YJL131C-YJL130C"
"6210" "TRK1" "YJL129C"
"6211" "URA2-TRK1" "YJL130C-YJL129C"
"6212" "PBS2" "YJL128C"
"6213" "YJL127W-A" "YJL127W-A"
"6214" "YJL127C-B" "YJL127C-B"
"6215" "SPT10" "YJL127C"
"6216" "TRK1-PBS2" "YJL129C-YJL128C"
"6217" "NIT2" "YJL126W"
"6218" "GCD14" "YJL125C"
"6219" "YJL127W-A-YJL127C-B" "YJL127W-A-YJL127C-B"
"6220" "YJL127C-B-SPT10" "YJL127C-B-YJL127C"
"6221" "LSM1" "YJL124C"
"6222" "MTC1" "YJL123C"
"6223" "SPT10-NIT2" "YJL127C-YJL126W"
"6224" "ALB1" "YJL122W"
"6225" "RPE1" "YJL121C"
"6226" "NIT2-GCD14" "YJL126W-YJL125C"
"6227" "YJL120W" "YJL120W"
"6228" "YJL118W" "YJL118W"
"6229" "YJL119C" "YJL119C"
"6230" "GCD14-LSM1" "YJL125C-YJL124C"
"6231" "PHO86" "YJL117W"
"6232" "LSM1-MTC1" "YJL124C-YJL123C"
"6233" "NCA3" "YJL116C"
"6234" "MTC1-ALB1" "YJL123C-YJL122W"
"6235" "ALB1-RPE1" "YJL122W-YJL121C"
"6236" "ASF1" "YJL115W"
"6237" "YJL120W-YJL119C" "YJL120W-YJL119C"
"6238" "YJL114W" "YJL114W"
"6239" "tA(AGC)J" "tA(AGC)J"
"6240" "PHO86-NCA3" "YJL117W-YJL116C"
"6241" "YJL113W" "YJL113W"
"6242" "NCA3-ASF1" "YJL116C-YJL115W"
"6243" "ASF1-tA(AGC)J" "YJL115W-tA(AGC)J"
"6244" "tA(AGC)J-YJL114W" "tA(AGC)J-YJL114W"
"6245" "tD(GUC)J1" "tD(GUC)J1"
"6246" "MDV1" "YJL112W"
"6247" "CCT7" "YJL111W"
"6248" "YJL113W-tD(GUC)J1" "YJL113W-tD(GUC)J1"
"6249" "tD(GUC)J1-MDV1" "tD(GUC)J1-YJL112W"
"6250" "GZF3" "YJL110C"
"6251" "UTP10" "YJL109C"
"6252" "MDV1-CCT7" "YJL112W-YJL111W"
"6253" "CCT7-GZF3" "YJL111W-YJL110C"
"6254" "GZF3-UTP10" "YJL110C-YJL109C"
"6255" "PRM10" "YJL108C"
"6256" "YJL107C" "YJL107C"
"6257" "IME2" "YJL106W"
"6258" "UTP10-PRM10" "YJL109C-YJL108C"
"6259" "SET4" "YJL105W"
"6260" "YJL107C-IME2" "YJL107C-YJL106W"
"6261" "PAM16" "YJL104W"
"6262" "SNR37" "snR37"
"6263" "IME2-SET4" "YJL106W-YJL105W"
"6264" "GSM1" "YJL103C"
"6265" "MEF2" "YJL102W"
"6266" "SET4-PAM16" "YJL105W-YJL104W"
"6267" "PAM16-SNR37" "YJL104W-snR37"
"6268" "SNR37-GSM1" "snR37-YJL103C"
"6269" "tR(ACG)J" "tR(ACG)J"
"6270" "GSH1" "YJL101C"
"6271" "GSM1-MEF2" "YJL103C-YJL102W"
"6272" "LSB6" "YJL100W"
"6273" "MEF2-tR(ACG)J" "YJL102W-tR(ACG)J"
"6274" "tR(ACG)J-GSH1" "tR(ACG)J-YJL101C"
"6275" "CHS6" "YJL099W"
"6276" "GSH1-LSB6" "YJL101C-YJL100W"
"6277" "SAP185" "YJL098W"
"6278" "LSB6-CHS6" "YJL100W-YJL099W"
"6279" "PHS1" "YJL097W"
"6280" "MRPL49" "YJL096W"
"6281" "CHS6-SAP185" "YJL099W-YJL098W"
"6282" "BCK1" "YJL095W"
"6283" "KHA1" "YJL094C"
"6284" "TOK1" "YJL093C"
"6285" "SRS2" "YJL092W"
"6286" "KHA1-TOK1" "YJL094C-YJL093C"
"6287" "GWT1" "YJL091C"
"6288" "DPB11" "YJL090C"
"6289" "SIP4" "YJL089W"
"6290" "ARG3" "YJL088W"
"6291" "TRL1" "YJL087C"
"6292" "DPB11-SIP4" "YJL090C-YJL089W"
"6293" "YJL086C" "YJL086C"
"6294" "EXO70" "YJL085W"
"6295" "ALY2" "YJL084C"
"6296" "TAX4" "YJL083W"
"6297" "IML2" "YJL082W"
"6298" "ALY2-TAX4" "YJL084C-YJL083W"
"6299" "ARP4" "YJL081C"
"6300" "SCP160" "YJL080C"
"6301" "TAX4-IML2" "YJL083W-YJL082W"
"6302" "IML2-ARP4" "YJL082W-YJL081C"
"6303" "PRY1" "YJL079C"
"6304" "ARP4-SCP160" "YJL081C-YJL080C"
"6305" "PRY3" "YJL078C"
"6306" "YJL077W-B" "YJL077W-B"
"6307" "SCP160-PRY1" "YJL080C-YJL079C"
"6308" "ICS3" "YJL077C"
"6309" "YJL077W-A" "YJL077W-A"
"6310" "NET1" "YJL076W"
"6311" "PRY1-PRY3" "YJL079C-YJL078C"
"6312" "APQ13" "YJL075C"
"6313" "PRY3-YJL077W-B" "YJL078C-YJL077W-B"
"6314" "SMC3" "YJL074C"
"6315" "YJL077W-B-ICS3" "YJL077W-B-YJL077C"
"6316" "ICS3-NET1" "YJL077C-YJL076W"
"6317" "JEM1" "YJL073W"
"6318" "APQ13-SMC3" "YJL075C-YJL074C"
"6319" "PSF2" "YJL072C"
"6320" "ARG2" "YJL071W"
"6321" "SMC3-JEM1" "YJL074C-YJL073W"
"6322" "YJL070C" "YJL070C"
"6323" "PSF2-ARG2" "YJL072C-YJL071W"
"6324" "UTP18" "YJL069C"
"6325" "ARG2-YJL070C" "YJL071W-YJL070C"
"6326" "YJL068C" "YJL068C"
"6327" "YJL067W" "YJL067W"
"6328" "MPM1" "YJL066C"
"6329" "YJL064W" "YJL064W"
"6330" "DLS1" "YJL065C"
"6331" "YJL070C-UTP18" "YJL070C-YJL069C"
"6332" "MRPL8" "YJL063C"
"6333" "COA3" "YJL062W-A"
"6334" "LAS21" "YJL062W"
"6335" "UTP18-YJL068C" "YJL069C-YJL068C"
"6336" "YJL068C-YJL067W" "YJL068C-YJL067W"
"6337" "MPM1-DLS1" "YJL066C-YJL065C"
"6338" "NUP82" "YJL061W"
"6339" "YJL064W-MRPL8" "YJL064W-YJL063C"
"6340" "MRPL8-COA3" "YJL063C-YJL062W-A"
"6341" "COA3-LAS21" "YJL062W-A-YJL062W"
"6342" "BNA3" "YJL060W"
"6343" "LAS21-NUP82" "YJL062W-YJL061W"
"6344" "YHC3" "YJL059W"
"6345" "BIT61" "YJL058C"
"6346" "NUP82-BNA3" "YJL061W-YJL060W"
"6347" "IKS1" "YJL057C"
"6348" "BNA3-YHC3" "YJL060W-YJL059W"
"6349" "ZAP1" "YJL056C"
"6350" "YHC3-BIT61" "YJL059W-YJL058C"
"6351" "YJL055W" "YJL055W"
"6352" "TIM54" "YJL054W"
"6353" "IKS1-ZAP1" "YJL057C-YJL056C"
"6354" "PEP8" "YJL053W"
"6355" "YJL052C-A" "YJL052C-A"
"6356" "ZAP1-YJL055W" "YJL056C-YJL055W"
"6357" "TDH1" "YJL052W"
"6358" "YJL055W-TIM54" "YJL055W-YJL054W"
"6359" "IRC8" "YJL051W"
"6360" "TIM54-PEP8" "YJL054W-YJL053W"
"6361" "PEP8-YJL052C-A" "YJL053W-YJL052C-A"
"6362" "MTR4" "YJL050W"
"6363" "TDH1-IRC8" "YJL052W-YJL051W"
"6364" "YJL049W" "YJL049W"
"6365" "IRC8-MTR4" "YJL051W-YJL050W"
"6366" "UBX6" "YJL048C"
"6367" "YJL047C-A" "YJL047C-A"
"6368" "SNR60" "snR60"
"6369" "RTT101" "YJL047C"
"6370" "MTR4-YJL049W" "YJL050W-YJL049W"
"6371" "AIM22" "YJL046W"
"6372" "UBX6-YJL047C-A" "YJL048C-YJL047C-A"
"6373" "SUP7" "tY(GUA)J1"
"6374" "SNR60-RTT101" "snR60-YJL047C"
"6375" "tR(UCU)J1" "tR(UCU)J1"
"6376" "tD(GUC)J2" "tD(GUC)J2"
"6377" "YJL045W" "YJL045W"
"6378" "RTT101-AIM22" "YJL047C-YJL046W"
"6379" "GYP6" "YJL044C"
"6380" "AIM22-SUP7" "YJL046W-tY(GUA)J1"
"6381" "SUP7-tR(UCU)J1" "tY(GUA)J1-tR(UCU)J1"
"6382" "YJL043W" "YJL043W"
"6383" "tD(GUC)J2-YJL045W" "tD(GUC)J2-YJL045W"
"6384" "MHP1" "YJL042W"
"6385" "YJL045W-GYP6" "YJL045W-YJL044C"
"6386" "GYP6-YJL043W" "YJL044C-YJL043W"
"6387" "NSP1" "YJL041W"
"6388" "YJL043W-MHP1" "YJL043W-YJL042W"
"6389" "NUP192" "YJL039C"
"6390" "NSP1-NUP192" "YJL041W-YJL039C"
"6391" "tD(GUC)J3" "tD(GUC)J3"
"6392" "tR(UCU)J2" "tR(UCU)J2"
"6393" "LOH1" "YJL038C"
"6394" "IRC18" "YJL037W"
"6395" "tV(AAC)J" "tV(AAC)J"
"6396" "SNX4" "YJL036W"
"6397" "NUP192-tD(GUC)J3" "YJL039C-tD(GUC)J3"
"6398" "tR(UCU)J2-LOH1" "tR(UCU)J2-YJL038C"
"6399" "TAD2" "YJL035C"
"6400" "LOH1-IRC18" "YJL038C-YJL037W"
"6401" "KAR2" "YJL034W"
"6402" "IRC18-tV(AAC)J" "YJL037W-tV(AAC)J"
"6403" "tV(AAC)J-SNX4" "tV(AAC)J-YJL036W"
"6404" "HCA4" "YJL033W"
"6405" "TAD2-KAR2" "YJL035C-YJL034W"
"6406" "YJL032W" "YJL032W"
"6407" "BET4" "YJL031C"
"6408" "MAD2" "YJL030W"
"6409" "VPS53" "YJL029C"
"6410" "KAR2-HCA4" "YJL034W-YJL033W"
"6411" "EMT5" "tM(CAU)J1"
"6412" "HCA4-YJL032W" "YJL033W-YJL032W"
"6413" "YJL028W" "YJL028W"
"6414" "YJL027C" "YJL027C"
"6415" "RNR2" "YJL026W"
"6416" "BET4-MAD2" "YJL031C-YJL030W"
"6417" "YJL026C-A" "YJL026C-A"
"6418" "MAD2-VPS53" "YJL030W-YJL029C"
"6419" "RRN7" "YJL025W"
"6420" "VPS53-EMT5" "YJL029C-tM(CAU)J1"
"6421" "APS3" "YJL024C"
"6422" "EMT5-YJL028W" "tM(CAU)J1-YJL028W"
"6423" "YJL028W-YJL027C" "YJL028W-YJL027C"
"6424" "tG(GCC)J1" "tG(GCC)J1"
"6425" "YJL027C-RNR2" "YJL027C-YJL026W"
"6426" "PET130" "YJL023C"
"6427" "YJL022W" "YJL022W"
"6428" "RNR2-RRN7" "YJL026W-YJL025W"
"6429" "BBC1" "YJL020C"
"6430" "RRN7-APS3" "YJL025W-YJL024C"
"6431" "YJL020W-A" "YJL020W-A"
"6432" "APS3-tG(GCC)J1" "YJL024C-tG(GCC)J1"
"6433" "tG(GCC)J1-PET130" "tG(GCC)J1-YJL023C"
"6434" "MPS3" "YJL019W"
"6435" "YJL022W-BBC1" "YJL022W-YJL020C"
"6436" "YJL016W" "YJL016W"
"6437" "YJL015C" "YJL015C"
